Tool,Mapping,Library,Overhead,VFC,VIC,Path,Added,Deleted,VulLine,Warnings,Class,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
flawfinder,diff,mlpack,0.028745651245117,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/8b866d35595cf0b631cf7dc203bd4729de8b571a,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,6,11,213,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:222:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 335 in approximately 0.00 seconds (68175 lines/second)\nPhysical Source Lines of Code (SLOC) = 262\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.2672 [1+] 3.81679 [2+] 3.81679 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028980970382691,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/8b866d35595cf0b631cf7dc203bd4729de8b571a,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,6,11,209,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:222:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 335 in approximately 0.00 seconds (75191 lines/second)\nPhysical Source Lines of Code (SLOC) = 262\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.2672 [1+] 3.81679 [2+] 3.81679 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.030448198318482,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/ead8a568163d2f11a33a0d029881d7093eb730f1,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,9,7,203,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 316 in approximately 0.00 seconds (69516 lines/second)\nPhysical Source Lines of Code (SLOC) = 245\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 16.3265 [1+] 4.08163 [2+] 4.08163 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028625965118408,https://github.com/mlpack/mlpack/commit/150433a029205b35259f96a84bb93a3fec812901,https://github.com/mlpack/mlpack/commit/f887b8238832d0ad2222f5686fd70ecd17337467,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,20,0,161,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 368 in approximately 0.00 seconds (81658 lines/second)\nPhysical Source Lines of Code (SLOC) = 245\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 4.08163 [1+] 4.08163 [2+] 4.08163 [3+] 4.08163 [4+] 4.08163 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.030316829681397,https://github.com/mlpack/mlpack/commit/150433a029205b35259f96a84bb93a3fec812901,https://github.com/mlpack/mlpack/commit/f887b8238832d0ad2222f5686fd70ecd17337467,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,20,0,160,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 368 in approximately 0.00 seconds (82224 lines/second)\nPhysical Source Lines of Code (SLOC) = 245\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 4.08163 [1+] 4.08163 [2+] 4.08163 [3+] 4.08163 [4+] 4.08163 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.030135631561279,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/57b114b5e24dd3aa790e071f857c1a545ce06936,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,137,52,259,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 269 in approximately 0.00 seconds (63138 lines/second)\nPhysical Source Lines of Code (SLOC) = 186\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 5.37634 [1+] 5.37634 [2+] 5.37634 [3+] 5.37634 [4+] 5.37634 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.029105186462402,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/57b114b5e24dd3aa790e071f857c1a545ce06936,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,137,52,98,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 269 in approximately 0.00 seconds (68965 lines/second)\nPhysical Source Lines of Code (SLOC) = 186\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 5.37634 [1+] 5.37634 [2+] 5.37634 [3+] 5.37634 [4+] 5.37634 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028001546859741,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/57b114b5e24dd3aa790e071f857c1a545ce06936,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,137,52,288,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 269 in approximately 0.00 seconds (68513 lines/second)\nPhysical Source Lines of Code (SLOC) = 186\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 5.37634 [1+] 5.37634 [2+] 5.37634 [3+] 5.37634 [4+] 5.37634 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.02834963798523,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/57b114b5e24dd3aa790e071f857c1a545ce06936,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,137,52,255,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 269 in approximately 0.00 seconds (63230 lines/second)\nPhysical Source Lines of Code (SLOC) = 186\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 5.37634 [1+] 5.37634 [2+] 5.37634 [3+] 5.37634 [4+] 5.37634 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.029778242111206,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/8a536ed7e7ee216715639b15ffd9f7a1d6aad6d4,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,23,12,350,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 388 in approximately 0.00 seconds (85159 lines/second)\nPhysical Source Lines of Code (SLOC) = 255\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 3.92157 [1+] 3.92157 [2+] 3.92157 [3+] 3.92157 [4+] 3.92157 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028146982192993,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/57b114b5e24dd3aa790e071f857c1a545ce06936,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,137,52,284,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 269 in approximately 0.00 seconds (67440 lines/second)\nPhysical Source Lines of Code (SLOC) = 186\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 5.37634 [1+] 5.37634 [2+] 5.37634 [3+] 5.37634 [4+] 5.37634 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.029804706573486,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/8a536ed7e7ee216715639b15ffd9f7a1d6aad6d4,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,23,12,346,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 388 in approximately 0.00 seconds (84386 lines/second)\nPhysical Source Lines of Code (SLOC) = 255\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 3.92157 [1+] 3.92157 [2+] 3.92157 [3+] 3.92157 [4+] 3.92157 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.0287344455719,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/57b114b5e24dd3aa790e071f857c1a545ce06936,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,137,52,90,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 269 in approximately 0.00 seconds (68793 lines/second)\nPhysical Source Lines of Code (SLOC) = 186\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 5.37634 [1+] 5.37634 [2+] 5.37634 [3+] 5.37634 [4+] 5.37634 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.029958963394165,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/967c874d121a904baf290fab47c8fe4cafd386dd,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,20,6,280,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 354 in approximately 0.00 seconds (73045 lines/second)\nPhysical Source Lines of Code (SLOC) = 235\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 4.25532 [1+] 4.25532 [2+] 4.25532 [3+] 4.25532 [4+] 4.25532 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028988838195801,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,https://github.com/mlpack/mlpack/commit/57b114b5e24dd3aa790e071f857c1a545ce06936,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,137,52,247,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 269 in approximately 0.00 seconds (65681 lines/second)\nPhysical Source Lines of Code (SLOC) = 186\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 5.37634 [1+] 5.37634 [2+] 5.37634 [3+] 5.37634 [4+] 5.37634 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
